"","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig_LFC1","sig_LFC2","sig_LFC3"
"ABL1",-0.190170384667331,10.0589231741124,-0.623200987950561,0.536456828149791,0.95197250046787,-4.93837002446109,"Not Significant","Not Significant","Not Significant"
"ADD1",0.156717597560842,8.52020923180602,0.622950062319682,0.536620159482326,0.952021263845196,-4.93846535484508,"Not Significant","Not Significant","Not Significant"
"WT1",0.349946432906021,10.7657535274113,0.622646590771931,0.536817728351646,0.952021263845196,-4.93858059820079,"Not Significant","Not Significant","Not Significant"
"REPIN1",-0.189417276641563,7.85760111215113,-0.622580593496458,0.536860699524722,0.952021263845196,-4.93860565342641,"Not Significant","Not Significant","Not Significant"
"DCAF10",-0.201342181621984,8.4378603482359,-0.621864725878227,0.537326919725083,0.952625389456526,-4.93887725925896,"Not Significant","Not Significant","Not Significant"
"GRAP2",0.101078453725232,6.65067134730771,0.621486625366038,0.537573248688866,0.952694447236564,-4.9390205906303,"Not Significant","Not Significant","Not Significant"
"MT1F",0.337675855737955,11.7252154930514,0.621264323700522,0.537718103563369,0.952694447236564,-4.93910482167456,"Not Significant","Not Significant","Not Significant"
"PIK3IP1",0.147567230302043,8.54056798548195,0.621061565437461,0.537850241377454,0.952694447236564,-4.93918162202019,"Not Significant","Not Significant","Not Significant"
"ELK3",-0.191420021306671,8.23611375861137,-0.62090609086669,0.537951575782535,0.952694447236564,-4.93924049579148,"Not Significant","Not Significant","Not Significant"
"ATMIN",0.117511196241726,8.30748897226332,0.620588528300927,0.53815858588404,0.952694447236564,-4.93936070298986,"Not Significant","Not Significant","Not Significant"
"AP5Z1",-0.109669393370116,7.4709590598799,-0.620488182476859,0.538224007107848,0.952694447236564,-4.93939867450331,"Not Significant","Not Significant","Not Significant"
"CDK2AP2",-0.17742428481447,9.24663137037024,-0.620456381163313,0.538244741078433,0.952694447236564,-4.9394107070781,"Not Significant","Not Significant","Not Significant"
"F12",0.127863296048366,6.6621166006981,0.620093732771111,0.538481211631871,0.952890726180652,-4.93954787881519,"Not Significant","Not Significant","Not Significant"
"DRG2",0.151261001765711,8.66770509288566,0.619076604913723,0.539144733493966,0.953044097167144,-4.93993219010862,"Not Significant","Not Significant","Not Significant"
"VAV2",-0.161599765054299,7.62514536626673,-0.618933542088606,0.53923809433206,0.953044097167144,-4.9399861955715,"Not Significant","Not Significant","Not Significant"
"FAM172A",-0.176685924353477,7.48586752532462,-0.618855065661555,0.539289310533783,0.953044097167144,-4.94001581483955,"Not Significant","Not Significant","Not Significant"
"PELI1",0.193892927147105,7.67428864295059,0.618769344308452,0.539345257886736,0.953044097167144,-4.94004816436628,"Not Significant","Not Significant","Not Significant"
"SCMH1",0.171257935476179,9.18440013864508,0.618750450077963,0.539357589900265,0.953044097167144,-4.94005529408375,"Not Significant","Not Significant","Not Significant"
"ZNF473",0.135766861709524,7.72931041602593,0.618708274529889,0.539385117848372,0.953044097167144,-4.94007120821536,"Not Significant","Not Significant","Not Significant"
"GINS2",-0.113458855063014,6.7369506327511,-0.618232535887194,0.539695682552557,0.953044097167144,-4.94025064576852,"Not Significant","Not Significant","Not Significant"
"SP100",-0.155162612912267,7.51442002909266,-0.617910831800411,0.539905745201778,0.953044097167144,-4.94037190877811,"Not Significant","Not Significant","Not Significant"
"GID8",0.167797315971375,10.4906554998477,0.617773092350471,0.539995697681279,0.953044097167144,-4.94042380941098,"Not Significant","Not Significant","Not Significant"
"ELL3",-0.236222003396837,7.39609881162588,-0.616775854061799,0.540647188214271,0.953044097167144,-4.94079923512868,"Not Significant","Not Significant","Not Significant"
"MYOZ1",0.158054687028918,7.79501733370492,0.616759038000072,0.540658177545982,0.953044097167144,-4.94080556072237,"Not Significant","Not Significant","Not Significant"
"KIAA0753",-0.237413915517651,8.90120227530549,-0.616495202796346,0.540830609541603,0.953044097167144,-4.94090478395087,"Not Significant","Not Significant","Not Significant"
"TP53TG3",0.251075017959458,8.2122846721867,0.616454363475043,0.54085730300978,0.953044097167144,-4.94092013911497,"Not Significant","Not Significant","Not Significant"
"EIF4EBP2",0.130876028868314,8.39547107335441,0.616447506262162,0.540861785100021,0.953044097167144,-4.94092271725909,"Not Significant","Not Significant","Not Significant"
"VAMP3",-0.173972968868112,10.4745560444407,-0.616312912035586,0.540949764014738,0.953044097167144,-4.94097331572917,"Not Significant","Not Significant","Not Significant"
"TCF7",-0.121997236089382,7.94394297100717,-0.615925442896329,0.541203078572644,0.953044097167144,-4.94111891816327,"Not Significant","Not Significant","Not Significant"
"USP5",0.144623922017436,8.19948619805957,0.615450583699789,0.541513609506651,0.953044097167144,-4.94129723806159,"Not Significant","Not Significant","Not Significant"
"SEPHS2",-0.213653977518974,10.1372392879246,-0.615414461539037,0.541537235116228,0.953044097167144,-4.94131079722336,"Not Significant","Not Significant","Not Significant"
"PLXNB2",0.117903678830918,8.90762679971511,0.614950841003491,0.54184051227007,0.953044097167144,-4.94148475736152,"Not Significant","Not Significant","Not Significant"
"RIN1",0.133973013340134,7.6041713056299,0.61474130947578,0.541977606003893,0.953044097167144,-4.94156333601909,"Not Significant","Not Significant","Not Significant"
"MAP3K5",-0.273047800958531,8.23034715885182,-0.614646275708742,0.54203979125806,0.953044097167144,-4.9415989670366,"Not Significant","Not Significant","Not Significant"
"TOP2B",-0.172019300293959,10.4370625759714,-0.614632877313498,0.542048558781497,0.953044097167144,-4.94160399006572,"Not Significant","Not Significant","Not Significant"
"THAP7",-0.196441089975651,8.39182132080639,-0.614564837530969,0.542093083183237,0.953044097167144,-4.94162949638306,"Not Significant","Not Significant","Not Significant"
"PDZD8",-0.267688787464963,7.72144698474286,-0.614306045974022,0.542262450465741,0.953044097167144,-4.9417264853377,"Not Significant","Not Significant","Not Significant"
"GNPAT",-0.213747871725995,10.3015019939825,-0.614294406220453,0.542270068796074,0.953044097167144,-4.9417308467055,"Not Significant","Not Significant","Not Significant"
"EXOSC8",-0.214998689976839,8.79476116123547,-0.614019442315695,0.542450051377926,0.953044097167144,-4.94183385110293,"Not Significant","Not Significant","Not Significant"
"EGFR",0.139342351278888,7.97906728415003,0.614001138699527,0.542462033434385,0.953044097167144,-4.94184070623472,"Not Significant","Not Significant","Not Significant"
"MIF",-0.153207765306984,12.7993809201536,-0.613486891059647,0.542798730072267,0.953044097167144,-4.94203322250117,"Not Significant","Not Significant","Not Significant"
"DYRK4",0.208011396695212,9.1599634821368,0.613439943608367,0.542829473645952,0.953044097167144,-4.94205079013961,"Not Significant","Not Significant","Not Significant"
"NDUFS7",-0.120533672613014,7.7421576644373,-0.613347796549973,0.542889818827816,0.953044097167144,-4.942085267563,"Not Significant","Not Significant","Not Significant"
"OVGP1",0.582105259802035,8.93193337196009,0.613322555839292,0.542906349045174,0.953044097167144,-4.942094710658,"Not Significant","Not Significant","Not Significant"
"NMD3",0.141639698057599,10.3500598727079,0.613256620867365,0.542949531281409,0.953044097167144,-4.94211937656618,"Not Significant","Not Significant","Not Significant"
"ARHGAP17",0.157433670486612,9.94537703574869,0.612711383477864,0.543306686892267,0.953044097167144,-4.94232324769617,"Not Significant","Not Significant","Not Significant"
"TMEM185B",-0.126815964310231,8.68419685469963,-0.612678816525745,0.543328023578446,0.953044097167144,-4.94233541929029,"Not Significant","Not Significant","Not Significant"
"GALE",0.144032244567854,8.50895501033814,0.612557345195741,0.543407610999023,0.953044097167144,-4.94238081249691,"Not Significant","Not Significant","Not Significant"
"CHAF1B",0.175053183878656,7.60955762002152,0.61236692175368,0.543532387596621,0.953044097167144,-4.94245195507599,"Not Significant","Not Significant","Not Significant"
"CLDN7",-0.275369494874608,10.771499961181,-0.612350911434031,0.543542879168986,0.953044097167144,-4.94245793557989,"Not Significant","Not Significant","Not Significant"
"AP3S1",0.140559380273117,11.296707988885,0.612200127884107,0.543641692841238,0.953044097167144,-4.94251425186822,"Not Significant","Not Significant","Not Significant"
"SLC35A2",-0.160228794941507,8.07749194576684,-0.612116275890181,0.543696647955365,0.953044097167144,-4.94254556397222,"Not Significant","Not Significant","Not Significant"
"TMEM186",-0.195218614302859,8.71814606190036,-0.612000401555707,0.543772594654687,0.953044097167144,-4.9425888270064,"Not Significant","Not Significant","Not Significant"
"RBM17",0.123632469197468,8.71947312048923,0.611939639872631,0.543812421440702,0.953044097167144,-4.94261150989526,"Not Significant","Not Significant","Not Significant"
"GEMIN4",-0.141673125316287,8.61278532170955,-0.611664899438447,0.543992521256382,0.953044097167144,-4.94271404556494,"Not Significant","Not Significant","Not Significant"
"SLC7A5",-0.365806500741065,9.07384287216731,-0.611651971819831,0.544000996417949,0.953044097167144,-4.9427188691649,"Not Significant","Not Significant","Not Significant"
"IMPDH1",0.19787393606613,8.87395582781512,0.611509762130374,0.544094231540336,0.953044097167144,-4.94277192439405,"Not Significant","Not Significant","Not Significant"
"PTBP1",-0.0925150367935476,9.62828021290918,-0.610913318522668,0.544485359830078,0.953359039971278,-4.94299431293123,"Not Significant","Not Significant","Not Significant"
"C1QA",-0.33285952144927,10.6977362740496,-0.610801604654979,0.544558634227638,0.953359039971278,-4.94303594274995,"Not Significant","Not Significant","Not Significant"
"PIGN",-0.208209762836945,7.94383848103374,-0.610660865425889,0.544650953910845,0.953359039971278,-4.94308837820197,"Not Significant","Not Significant","Not Significant"
"CENPS",-0.266646538405583,8.25606380934256,-0.610149626023035,0.544986375606565,0.953726157311489,-4.94327875231294,"Not Significant","Not Significant","Not Significant"
"TRIM21",-0.181632446420337,9.14200112826367,-0.609696816145973,0.545283550633831,0.954026189119093,-4.94344723863182,"Not Significant","Not Significant","Not Significant"
"MAP4K1",0.22452860300895,7.72033252932822,0.609177786571032,0.545624287447128,0.954402280578333,-4.9436402145205,"Not Significant","Not Significant","Not Significant"
"MAPKAPK2",-0.174412199458313,8.45721286512161,-0.608695620007818,0.545940922077531,0.954529992227539,-4.94381934097465,"Not Significant","Not Significant","Not Significant"
"VEZF1",0.17623843324211,10.1485402426599,0.608563866040256,0.546027460179642,0.954529992227539,-4.94386826392242,"Not Significant","Not Significant","Not Significant"
"SLC7A1",0.139279158751243,7.62635865682475,0.608376269762871,0.546150688547293,0.954529992227539,-4.94393790442717,"Not Significant","Not Significant","Not Significant"
"MORF4L1",-0.139344080272202,11.8469629336505,-0.608032495088113,0.546376544517644,0.954529992227539,-4.9440654679324,"Not Significant","Not Significant","Not Significant"
"POLE2",-0.287061143184147,8.23218495119875,-0.607984190328011,0.546408284023066,0.954529992227539,-4.94408338660524,"Not Significant","Not Significant","Not Significant"
"TMF1",0.153091816544493,7.67053926607835,0.607868643403986,0.546484210030142,0.954529992227539,-4.94412624315227,"Not Significant","Not Significant","Not Significant"
"CRABP2",-0.397954113951519,11.838680631287,-0.607631279778009,0.546640198895923,0.954529992227539,-4.94421425677476,"Not Significant","Not Significant","Not Significant"
"PRRC1",-0.166039126072177,9.70799916008896,-0.607534728024953,0.546703656592104,0.954529992227539,-4.94425004823535,"Not Significant","Not Significant","Not Significant"
"TFB1M",0.0916958816006966,7.34065082904166,0.607305331539386,0.546854440336294,0.954561881491658,-4.94433506259623,"Not Significant","Not Significant","Not Significant"
"MAEA",0.249704913062031,10.5516694251508,0.607124193124658,0.5469735188094,0.954561881491658,-4.94440217036738,"Not Significant","Not Significant","Not Significant"
