"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","significance"
"ENSG00000236423",12.827325859593,0.261822721357642,0.437098942259434,0.59900104082668,0.54917219049569,0.979846821054155,"LINC01134","Not Significant"
"ENSG00000233304",0.0846255174304864,-0.935996505395174,1.99183409107425,-0.469916902009829,0.638414388137555,NA,"LINC01346","Not Significant"
"ENSG00000226374",0.220851190911408,1.05519276554282,2.67094314328455,0.395063731774241,0.692795854157702,NA,"LINC01345","Not Significant"
"ENSG00000229280",0.0902626153778683,-0.788142708979431,2.65801007207762,-0.296516073155202,0.766835993979612,NA,"EEF1DP6","Not Significant"
"ENSG00000235054",0,NA,NA,NA,NA,NA,"LINC01777","Not Significant"
"ENSG00000227169",0,NA,NA,NA,NA,NA,"ENSG00000227169","Not Significant"
"ENSG00000232596",0,NA,NA,NA,NA,NA,"LINC01646","Not Significant"
"ENSG00000196581",29.4722721413879,0.768252959237255,0.500995989125984,1.53345131680099,0.125164693006022,0.781359734401901,"AJAP1","Not Significant"
"ENSG00000231510",0.0116279688970952,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"ENSG00000231510","Not Significant"
"ENSG00000260972",0.0336828774716693,-0.834925772093618,3.33307795736182,-0.250496922896599,0.802203084037948,NA,"ENSG00000260972","Not Significant"
"ENSG00000283356",0,NA,NA,NA,NA,NA,"ENSG00000283356","Not Significant"
"ENSG00000236948",0.515267998855294,0.241414655774823,1.04887672684872,0.230164946552048,0.817963599246792,NA,"ENSG00000236948","Not Significant"
"ENSG00000264341",0,NA,NA,NA,NA,NA,"MIR4417","Not Significant"
"ENSG00000264101",0.648108101184629,0.888091327063861,0.788754596433946,1.12594123835098,0.260190392579861,NA,"MIR4689","Not Significant"
"ENSG00000131697",221.341072381727,0.279300626797327,0.238757501444104,1.16980880227009,0.242077920593548,0.905738571485774,"NPHP4","Not Significant"
"ENSG00000069424",325.419728054034,-0.0565832729582885,0.323077521354449,-0.175138377690508,0.860970903244809,0.996435111175685,"KCNAB2","Not Significant"
"ENSG00000116254",7.66620540052426,0.0911922160374103,0.536724476239392,0.169905081796077,0.865084784537307,0.996435111175685,"CHD5","Not Significant"
"ENSG00000116251",484.951565964077,-0.0476217068908745,0.220743576509712,-0.215733149040373,0.829195760393628,0.996435111175685,"RPL22","Not Significant"
"ENSG00000226944",1.93978244050396,-0.527855796559471,0.537525885021294,-0.982010004110891,0.326094919696196,NA,"ENSG00000226944","Not Significant"
"ENSG00000158286",212.229953351679,-0.358711817979553,0.33958818433417,-1.05631419032697,0.290824694965364,0.931539904399648,"RNF207","Not Significant"
"ENSG00000116237",647.676512062692,-0.279739018015271,0.197193385733493,-1.41860243929955,0.156014954326259,0.824435650210808,"ICMT","Not Significant"
"ENSG00000225077",1.68552220994614,-0.257213136791018,0.516704795777944,-0.497795141234873,0.6186284409164,NA,"LINC00337","Not Significant"
"ENSG00000173673",0.0291549862244325,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"HES3","Not Significant"
"ENSG00000158292",111.646330268844,-0.500528201782605,0.252915834355812,-1.97903070425572,0.0478125494097789,0.579978458186077,"GPR153","Not Significant"
"ENSG00000097021",90.7126438714996,-0.105529012403352,0.250701766163457,-0.420934459370929,0.673802941483821,0.987260837075304,"ACOT7","Not Significant"
"ENSG00000271746",5.80970091132237,0.0508238054718233,0.488676934434939,0.104002873658425,0.91716706809019,0.996435111175685,"ENSG00000271746","Not Significant"
"ENSG00000069812",97.3605812981779,-1.01306119542998,0.593129384091993,-1.70799360578106,0.0876375289392553,0.703520835474761,"HES2","Not Significant"
"ENSG00000187017",122.805202132679,-0.38055228580554,0.499278139227449,-0.762204983367351,0.445937672316277,0.968385305611378,"ESPN","Not Significant"
"ENSG00000265392",0,NA,NA,NA,NA,NA,"MIR4252","Not Significant"
"ENSG00000231868",0.348087026720043,1.33091814500021,0.933453122117779,1.42580073221104,0.153925869511794,NA,"ENSG00000231868","Not Significant"
"ENSG00000215788",212.590575342508,-0.0134431855791277,0.297660369658378,-0.0451628330454481,0.963977518938287,0.997253820813812,"TNFRSF25","Not Significant"
"ENSG00000171680",286.310952542729,0.416031867205898,0.282390406056631,1.47325071349083,0.140683445085057,0.802864146152551,"PLEKHG5","Not Significant"
"ENSG00000162408",592.176215645247,-0.436914773166144,0.297251060110638,-1.46985101753219,0.141602108235935,0.804194154871276,"NOL9","Not Significant"
"ENSG00000253022",0,NA,NA,NA,NA,NA,"RNU6-731P","Not Significant"
"ENSG00000229519",0,0,0,0,1,NA,"ENSG00000229519","Not Significant"
"ENSG00000173662",1.55817658951869,-1.11783344391547,0.97304305966309,-1.14880162066262,0.250637790960761,NA,"TAS1R1","Not Significant"
"ENSG00000204859",165.857397166722,-0.303026215690728,0.292924198670338,-1.03448679578623,0.30090864653165,0.936582715217403,"ZBTB48","Not Significant"
"ENSG00000162413",332.14901663598,0.0373938646414562,0.316842073248096,0.118020514946498,0.906051402906055,0.996435111175685,"KLHL21","Not Significant"
"ENSG00000116273",249.907415609641,-0.391849227235783,0.309680203747518,-1.26533508598198,0.205751234279168,0.878125349782291,"PHF13","Not Significant"
"ENSG00000041988",58.5677817709571,0.0120353764055297,0.266939235506219,0.0450865770358038,0.964038300516613,0.997253820813812,"THAP3","Not Significant"
"ENSG00000007923",348.736051581084,0.0776777652477514,0.124236906224849,0.625239050199522,0.53181417592877,0.979846821054155,"DNAJC11","Not Significant"
"ENSG00000228750",0.0384407306745515,-0.642568597795181,3.33307795712297,-0.19278534917612,0.847127077914057,NA,"LINC01672","Not Significant"
"ENSG00000237436",1.84256598453142,-0.261860431676997,0.454431857967584,-0.576236958491754,0.564455027348389,NA,"ENSG00000237436","Not Significant"
"ENSG00000171735",284.88918033809,0.0888577461076929,0.225618428946779,0.393840815763563,0.693698568134123,0.989585663099189,"CAMTA1","Not Significant"
"ENSG00000227950",0.0377751301233713,-0.570538130716961,3.33310783093538,-0.171173019192976,0.864087721932982,NA,"ENSG00000227950","Not Significant"
"ENSG00000237365",0,NA,NA,NA,NA,NA,"ENSG00000237365","Not Significant"
"ENSG00000207056",1.63623978598362,-1.14716937376084,0.79401145730809,-1.44477685202434,0.14852057504446,NA,"RNU1-8P","Not Significant"
"ENSG00000237402",0.852689458024369,0.645392878276279,0.802386827533648,0.804341317840508,0.421199881645217,NA,"CAMTA1-IT1","Not Significant"
"ENSG00000237728",0.0302707581438791,-0.114947498971002,3.33312675317629,-0.0344863869522703,0.972489297530618,NA,"ENSG00000237728","Not Significant"
"ENSG00000225126",0.0237148941422784,-0.570538130716961,3.33310783093538,-0.171173019192976,0.864087721932982,NA,"ENSG00000225126","Not Significant"
"ENSG00000270171",1.31280337898683,-0.645869286475265,0.814164778521245,-0.793290625576247,0.427608517300409,NA,"ENSG00000270171","Not Significant"
"ENSG00000270035",1.68024727198572,-0.0208572084216391,0.659423947392398,-0.0316294373355958,0.974767567530352,NA,"ENSG00000270035","Not Significant"
"ENSG00000269978",2.70053573430306,0.515821537225038,0.611369236631973,0.843715231840409,0.398828553858126,NA,"ENSG00000269978","Not Significant"
"ENSG00000049245",542.682163913887,-0.164457445530331,0.234966291716705,-0.699919313229044,0.48397769539234,0.974784499119097,"VAMP3","Not Significant"
"ENSG00000269925",11.9262087765583,0.0323735611562739,0.284454681634551,0.113809204932916,0.909389041527425,0.996435111175685,"ENSG00000269925","Not Significant"
"ENSG00000049246",493.336588998833,-0.0282195775835026,0.306488879877408,-0.0920737404723791,0.926639451876717,0.997000204921091,"PER3","Not Significant"
"ENSG00000236266",6.64711202934145,-2.61542546028318,0.964335804765412,-2.71215218532658,0.00668478943066995,0.232024712857628,"ENSG00000236266","Not Significant"
"ENSG00000049247",2.5999765665428,-1.86507395955466,0.733361974493836,-2.54318334522584,0.0109847572380712,NA,"UTS2","Not Significant"
"ENSG00000049249",78.0109163402692,-0.683145676442652,0.449215521392868,-1.52075260962587,0.128321930976173,0.78691907603792,"TNFRSF9","Not Significant"
"ENSG00000270330",0.0430593097207692,-0.992998257643188,3.33299532519017,-0.297929688091156,0.765756828477827,NA,"ENSG00000270330","Not Significant"
"ENSG00000116288",438.3046569806,-0.188926257013849,0.213451463461854,-0.885101717972583,0.376101772970936,0.957624569840603,"PARK7","Not Significant"
"ENSG00000200344",0.172208923846929,0.0184599329084452,1.5167977575057,0.0121703324105658,0.990289719379954,NA,"ENSG00000200344","Not Significant"
"ENSG00000116285",1733.40952492425,-0.00256136055643683,0.414053637029594,-0.00618605979363433,0.995064269878016,0.999825354264307,"ERRFI1","Not Significant"
"ENSG00000238290",19.9928540313519,-0.757145103033019,0.641409182732409,-1.18044007385048,0.237825231435984,0.901698985465091,"ENSG00000238290","Not Significant"
"ENSG00000232848",0.103402076164601,-0.269337890143438,1.35881588510912,-0.198215146801738,0.842876737165101,NA,"ENSG00000232848","Not Significant"
"ENSG00000229305",0.356702029180443,0.988402187454435,0.991144593498994,0.997233091859102,0.318651381870404,NA,"ENSG00000229305","Not Significant"
"ENSG00000227634",0.897275036091467,1.24813438143591,1.14975685774242,1.08556376335659,0.277672038989677,NA,"LINC01714","Not Significant"
"ENSG00000200975",0.272118236735681,0.786847805753439,1.80429339693318,0.43609748120282,0.662766004581579,NA,"RNU1-7P","Not Significant"
"ENSG00000233645",0.0105459466972941,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"ENSG00000233645","Not Significant"
"ENSG00000251977",0,NA,NA,NA,NA,NA,"RNU6-991P","Not Significant"
"ENSG00000162426",8.08894067674757,-0.213520651237968,0.416173444198725,-0.513056885811316,0.607911529105709,0.980518302997795,"SLC45A1","Not Significant"
"ENSG00000252254",0.15061282109258,0.0539439507361159,1.55016636518202,0.0347988138226582,0.972240166492524,NA,"ENSG00000252254","Not Significant"
"ENSG00000142599",1550.68652493727,0.0756746251441399,0.154013857840778,0.491349455205348,0.623179306873042,0.983047289724774,"RERE","Not Significant"
"ENSG00000232912",5.5679010350681,-0.460615629735353,0.787363520607331,-0.585010122617897,0.55854091034929,0.980084701671367,"ENSG00000232912","Not Significant"
"ENSG00000221083",3.18233431777124,0.36861545106818,0.434508012488998,0.848351331789339,0.396242338073175,0.959300378434868,"ENSG00000221083","Not Significant"
"ENSG00000270282",0,NA,NA,NA,NA,NA,"ENSG00000270282","Not Significant"
"ENSG00000234619",1.46754176499007,-3.54713811502629,1.30190231367067,-2.72458085201896,0.00643831643900375,NA,"RPL7P11","Not Significant"
"ENSG00000224315",18.4212436035731,0.412613741293512,0.390471182105715,1.05670728136296,0.290645200852598,0.931539904399648,"RPL7P7","Not Significant"
"ENSG00000222511",1.84105579887027,-0.477608192904437,0.529207580087281,-0.902496885675118,0.366792975059298,NA,"ENSG00000222511","Not Significant"
"ENSG00000226545",0.128833647757544,-1.38160292691751,3.33250502702202,-0.41458389881324,0.678446537084911,NA,"ENSG00000226545","Not Significant"
"ENSG00000228423",21.8380721414346,-0.0990251369879711,0.311964276746509,-0.317424603934493,0.750921440540813,0.993996023036238,"ENSG00000228423","Not Significant"
"ENSG00000229716",0.030995722694706,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"RPL23AP19","Not Significant"
"ENSG00000074800",3453.18540724567,-0.185532431448688,0.281332836257938,-0.6594766324347,0.509589746756276,0.977834716053515,"ENO1","Not Significant"
"ENSG00000274258",0.925870661290446,-1.02899442527146,0.638197285716803,-1.61234534884574,0.106886810221974,NA,"MIR6728","Not Significant"
"ENSG00000236269",44.424006300429,-0.502616671251488,0.390580360141703,-1.28684573660882,0.198148061860079,0.869795131889344,"ENO1-IT1","Not Significant"
"ENSG00000230679",1.79049497518868,-0.572091336263781,0.466069223137299,-1.22748147241477,0.219641681278605,NA,"ENO1-AS1","Not Significant"
"ENSG00000201725",0.0414120644144149,-0.992998257643188,3.33299532519017,-0.297929688091156,0.765756828477827,NA,"RNU6-304P","Not Significant"
"ENSG00000238249",0.468813757634618,0.730959954712503,0.610607415038951,1.19710297764051,0.231266419523479,NA,"HMGN2P17","Not Significant"
"ENSG00000232208",0.202922052036907,-1.55493761238882,1.46611561495398,-1.06058321494491,0.288879353961366,NA,"ENSG00000232208","Not Significant"
"ENSG00000232663",0.0349802024033672,-0.907100025240226,3.33304799270894,-0.272153304490218,0.785504144683402,NA,"ENSG00000232663","Not Significant"
"ENSG00000131686",0.460895480128143,-0.93520475186326,1.3275148715822,-0.70447779673356,0.481135272536976,NA,"CA6","Not Significant"
"ENSG00000265141",1.05993850989981,-1.64578753307894,0.753735116365175,-2.18350916302747,0.0289983349160682,NA,"RN7SL451P","Not Significant"
"ENSG00000197241",0.334910938706195,0.496630884993951,1.1491113492725,0.432186911484573,0.665605571304873,NA,"SLC2A7","Not Significant"
"ENSG00000142583",60.809941777101,0.0643308181487775,0.36962954747187,0.174041330269121,0.861832981006841,0.996435111175685,"SLC2A5","Not Significant"
"ENSG00000252404",0.203947249549356,-0.747811290756481,3.03377301068024,-0.24649546558818,0.805298714113652,NA,"ENSG00000252404","Not Significant"
"ENSG00000180758",175.81090028293,-0.363391505548331,0.318343191913881,-1.14150864469135,0.253658316656566,0.911725004048909,"GPR157","Not Significant"
"ENSG00000228526",174.251712730107,0.137612473629407,0.317789922640606,0.433029696114798,0.664993196147932,0.986252842204336,"MIR34AHG","Not Significant"
"ENSG00000284357",0,NA,NA,NA,NA,NA,"MIR34A","Not Significant"
"ENSG00000234546",22.6523640368903,-0.228837038339745,0.449265054073015,-0.50935864311083,0.610500859476529,0.981128569898578,"LINC01759","Not Significant"
"ENSG00000281937",3.67120525857026,-0.421820022302874,0.505583499471733,-0.834323158773217,0.404098905033249,0.962369451424792,"ENSG00000281937","Not Significant"
"ENSG00000049239",1020.37105069971,-0.119463483451544,0.222555069291636,-0.536781677594589,0.591418429315146,0.980084701671367,"H6PD","Not Significant"
"ENSG00000171621",384.946093250413,0.0535025042489239,0.341271907156601,0.15677383085732,0.875423097740194,0.996435111175685,"SPSB1","Not Significant"
"ENSG00000252956",0.0469355907752158,-0.450211423496743,3.33307795688412,-0.13507377544737,0.892553544295619,NA,"RNA5SP40","Not Significant"
"ENSG00000235263",0,NA,NA,NA,NA,NA,"ENSG00000235263","Not Significant"
"ENSG00000171612",47.8550278832164,-0.464593256701676,0.319650788229833,-1.45344004710424,0.146101614214097,0.810581701859858,"SLC25A33","Not Significant"
"ENSG00000231181",11.6327785799249,-0.151649005810188,0.29844674372169,-0.508127526938625,0.611363911810555,0.981494186384002,"ENSG00000231181","Not Significant"
"ENSG00000188807",162.132963834238,0.0302453815742747,0.257005157085636,0.117683948124811,0.906318085929863,0.996435111175685,"TMEM201","Not Significant"
"ENSG00000171608",279.073086209712,-0.0172824763136379,0.273595603103566,-0.0631679607332573,0.949632757440652,0.997253820813812,"PIK3CD","Not Significant"
"ENSG00000179840",2.97870918961751,-0.753267197879071,1.19696860375199,-0.629312410967088,0.52914454774131,NA,"PIK3CD-AS1","Not Significant"
"ENSG00000233268",0.022419148002437,-0.834925772093618,3.33307795736182,-0.250496922896599,0.802203084037948,NA,"ENSG00000233268","Not Significant"
"ENSG00000231789",8.40713861233843,-0.614239869238543,0.432595911458712,-1.419892913845,0.155638859229471,0.823892078383261,"PIK3CD-AS2","Not Significant"
"ENSG00000171603",1752.37824842309,-0.00635563037000044,0.188090239299232,-0.0337903252910923,0.973044350840829,0.997253820813812,"CLSTN1","Not Significant"
"ENSG00000271264",0.00917886474929082,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"MZT1P1","Not Significant"
"ENSG00000280113",3.88208384413325,0.413889499501886,0.542994375305911,0.762235334884841,0.445919560485157,0.968385305611378,"ENSG00000280113","Not Significant"
"ENSG00000178585",271.739859751559,-0.192598189242657,0.30445699180032,-0.632595717719543,0.526997684257759,0.979260910287316,"CTNNBIP1","Not Significant"
"ENSG00000223989",0.186988090604493,-0.386983944896925,1.14742657676594,-0.337262490457257,0.735919033192758,NA,"ENSG00000223989","Not Significant"
"ENSG00000162441",218.707586418362,-0.278024561526301,0.279089058198244,-0.996185817248391,0.319159869169779,0.941575288705323,"LZIC","Not Significant"
"ENSG00000228150",4.27852810215336,-0.18771499930222,0.423857061498068,-0.442873356028954,0.657857340266049,0.98586752220152,"ENSG00000228150","Not Significant"
"ENSG00000173614",58.250281600525,-0.198237203157598,0.263448673062355,-0.752469924609101,0.451768509727852,0.968539971575273,"NMNAT1","Not Significant"
"ENSG00000202415",12.0574071091561,-0.0728519061815378,0.322999636803086,-0.225547950773553,0.821553026871814,0.996435111175685,"RN7SKP269","Not Significant"
"ENSG00000283611",0.105207048042211,-0.402955774987298,2.24573804956817,-0.179431334418002,0.857599029312185,NA,"ENSG00000283611","Not Significant"
"ENSG00000265521",1.43050473974887,-0.0491860044776069,0.429099706142068,-0.114626050247917,0.908741530690044,NA,"MIR5697","Not Significant"
